event_date,user_pseudo_id,event_name,traffic_source_name,traffic_medium,traffic_campaign,event_time,is_first_click,is_last_click
20210117,2065626.8082062102,page_view,(direct),(none),(direct),2021-01-17 16:23:58.64624 UTC,false,false
20210117,2065626.8082062102,page_view,(direct),(none),(direct),2021-01-17 16:24:03.691916 UTC,false,false
20210117,2065626.8082062102,user_engagement,(direct),(none),(direct),2021-01-17 16:24:41.715121 UTC,false,false
20210117,2065626.8082062102,view_search_results,(direct),(none),(direct),2021-01-17 16:24:48.490711 UTC,false,false
20210117,2065626.8082062102,page_view,(direct),(none),(direct),2021-01-17 16:24:48.490711 UTC,false,false
20210117,2065626.8082062102,user_engagement,(direct),(none),(direct),2021-01-17 16:24:58.533411 UTC,false,true
20210117,2065626.8082062102,scroll,(direct),(none),(direct),2021-01-17 16:24:58.533411 UTC,false,true
20210117,2066970.0448690288,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 04:53:16.059123 UTC,false,false
20210117,2066970.0448690288,session_start,(data deleted),(data deleted),(data deleted),2021-01-17 04:53:16.059123 UTC,false,false
20210117,2066970.0448690288,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 04:53:21.074208 UTC,false,false
20210117,2066970.0448690288,scroll,(data deleted),(data deleted),(data deleted),2021-01-17 04:53:21.074208 UTC,false,false
20210117,2066970.0448690288,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 04:53:23.853217 UTC,false,true
20210117,2072861.4586028299,first_visit,<Other>,referral,(referral),2021-01-17 19:54:50.651765 UTC,true,false
20210117,2072861.4586028299,session_start,<Other>,referral,(referral),2021-01-17 19:54:50.651765 UTC,false,false
20210117,2072861.4586028299,page_view,<Other>,referral,(referral),2021-01-17 19:54:50.651765 UTC,false,false
20210117,2072861.4586028299,page_view,<Other>,referral,(referral),2021-01-17 19:54:55.776049 UTC,false,false
20210117,2072861.4586028299,scroll,<Other>,referral,(referral),2021-01-17 19:55:14.739706 UTC,false,false
20210117,2072861.4586028299,user_engagement,<Other>,referral,(referral),2021-01-17 19:55:17.841727 UTC,false,false
20210117,2072861.4586028299,page_view,<Other>,referral,(referral),2021-01-17 19:55:30.250688 UTC,false,false
20210117,2072861.4586028299,user_engagement,<Other>,referral,(referral),2021-01-17 19:55:32.964775 UTC,false,true
20210117,2092209.3032474775,session_start,<Other>,<Other>,<Other>,2021-01-17 21:33:31.742601 UTC,false,false
20210117,2092209.3032474775,page_view,<Other>,<Other>,<Other>,2021-01-17 21:33:31.742601 UTC,false,false
20210117,2092209.3032474775,first_visit,<Other>,<Other>,<Other>,2021-01-17 21:33:31.742601 UTC,true,false
20210117,2092209.3032474775,page_view,<Other>,<Other>,<Other>,2021-01-17 21:33:36.696722 UTC,false,false
20210117,2092209.3032474775,user_engagement,<Other>,<Other>,<Other>,2021-01-17 21:33:45.889386 UTC,false,false
20210117,2092209.3032474775,page_view,<Other>,<Other>,<Other>,2021-01-17 21:33:51.490226 UTC,false,false
20210117,2092209.3032474775,scroll,<Other>,<Other>,<Other>,2021-01-17 21:33:51.490226 UTC,false,false
20210117,2092209.3032474775,view_search_results,<Other>,<Other>,<Other>,2021-01-17 21:33:51.490226 UTC,false,false
20210117,2092209.3032474775,user_engagement,<Other>,<Other>,<Other>,2021-01-17 21:34:01.156112 UTC,false,false
20210117,2092209.3032474775,page_view,<Other>,<Other>,<Other>,2021-01-17 21:34:06.715627 UTC,false,false
20210117,2092209.3032474775,user_engagement,<Other>,<Other>,<Other>,2021-01-17 21:34:07.253668 UTC,false,true
20210117,2092680.1339727138,page_view,google,cpc,<Other>,2021-01-17 08:21:38.971176 UTC,false,false
20210117,2092680.1339727138,first_visit,google,cpc,<Other>,2021-01-17 08:21:38.971176 UTC,true,false
20210117,2092680.1339727138,session_start,google,cpc,<Other>,2021-01-17 08:21:38.971176 UTC,false,false
20210117,2092680.1339727138,page_view,google,cpc,<Other>,2021-01-17 08:21:43.085736 UTC,false,true
20210117,2092680.1339727138,scroll,google,cpc,<Other>,2021-01-17 08:21:43.085736 UTC,false,true
20210117,2092680.1339727138,user_engagement,google,cpc,<Other>,2021-01-17 08:21:43.085736 UTC,false,true
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:31:54.501896 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:31:54.508634 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:34:07.526606 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:34:07.536499 UTC,false,false
20210117,2104565.5531173478,scroll,<Other>,<Other>,<Other>,2021-01-17 05:34:47.958022 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:35:06.961684 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:35:06.971579 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:37:34.395619 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:37:34.406916 UTC,false,false
20210117,2104565.5531173478,scroll,<Other>,<Other>,<Other>,2021-01-17 05:38:31.832933 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:39:05.486277 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:39:05.495862 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:39:28.434814 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:39:28.44718 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:39:52.090939 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:39:52.101052 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:40:16.118396 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:40:16.118433 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:41:04.852033 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:41:04.861703 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:41:26.650973 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:41:26.66272 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:41:54.56214 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:41:54.574131 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:42:10.642566 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:42:10.653411 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:42:29.663675 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:42:29.676377 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:42:46.059055 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:42:46.064313 UTC,false,false
20210117,2104565.5531173478,scroll,<Other>,<Other>,<Other>,2021-01-17 05:43:37.361151 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:43:52.736635 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:43:52.751025 UTC,false,false
20210117,2104565.5531173478,scroll,<Other>,<Other>,<Other>,2021-01-17 05:46:29.831909 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:47:08.023898 UTC,false,false
20210117,2104565.5531173478,page_view,<Other>,<Other>,<Other>,2021-01-17 05:47:08.036752 UTC,false,true
20210117,2123053.0581880871,session_start,<Other>,referral,(referral),2021-01-17 00:01:45.051826 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:01:45.051826 UTC,false,false
20210117,2123053.0581880871,first_visit,<Other>,referral,(referral),2021-01-17 00:01:45.051826 UTC,true,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:01:50.081718 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:01:57.249021 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:02:03.486122 UTC,false,false
20210117,2123053.0581880871,scroll,<Other>,referral,(referral),2021-01-17 00:02:16.24305 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:05:30.336738 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:05:35.988393 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:05:35.988393 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:05:42.262405 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:05:50.41829 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:05:56.52143 UTC,false,false
20210117,2123053.0581880871,scroll,<Other>,referral,(referral),2021-01-17 00:06:05.666294 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:06:09.455225 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:06:14.120183 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:06:14.120183 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:06:20.379309 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:06:32.493783 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:06:38.714458 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:06:40.252877 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:06:46.446588 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:06:46.966858 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:06:52.974574 UTC,false,false
20210117,2123053.0581880871,scroll,<Other>,referral,(referral),2021-01-17 00:07:13.202229 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:07:36.119511 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:07:42.179217 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:07:42.179217 UTC,false,false
20210117,2123053.0581880871,page_view,<Other>,referral,(referral),2021-01-17 00:07:48.176459 UTC,false,false
20210117,2123053.0581880871,user_engagement,<Other>,referral,(referral),2021-01-17 00:08:04.36447 UTC,false,true
20210117,2130011.4791663245,first_visit,google,organic,(organic),2021-01-17 02:51:55.026635 UTC,true,false
20210117,2130011.4791663245,page_view,google,organic,(organic),2021-01-17 02:51:55.026635 UTC,false,false
20210117,2130011.4791663245,session_start,google,organic,(organic),2021-01-17 02:51:55.026635 UTC,false,false
20210117,2130011.4791663245,page_view,google,organic,(organic),2021-01-17 02:51:56.649434 UTC,false,true
20210117,2130197.7419205472,first_visit,<Other>,<Other>,<Other>,2021-01-17 19:18:47.781307 UTC,true,false
20210117,2130197.7419205472,page_view,<Other>,<Other>,<Other>,2021-01-17 19:18:47.781307 UTC,false,false
20210117,2130197.7419205472,session_start,<Other>,<Other>,<Other>,2021-01-17 19:18:47.781307 UTC,false,false
20210117,2130197.7419205472,user_engagement,<Other>,<Other>,<Other>,2021-01-17 19:18:52.835189 UTC,false,true
20210117,2130197.7419205472,page_view,<Other>,<Other>,<Other>,2021-01-17 19:18:52.835189 UTC,false,true
20210117,2141264.3014847288,session_start,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:36:28.007681 UTC,false,false
20210117,2141264.3014847288,page_view,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:36:28.007681 UTC,false,false
20210117,2141264.3014847288,first_visit,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:36:28.007681 UTC,true,false
20210117,2141264.3014847288,page_view,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:36:33.025385 UTC,false,false
20210117,2141264.3014847288,user_engagement,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:36:56.209246 UTC,false,false
20210117,2141264.3014847288,view_search_results,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:37:02.244053 UTC,false,false
20210117,2141264.3014847288,page_view,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:37:02.244053 UTC,false,false
20210117,2141264.3014847288,user_engagement,shop.googlemerchandisestore.com,referral,(referral),2021-01-17 11:37:04.532212 UTC,false,true
20210117,2147219.1460307513,session_start,google,organic,(organic),2021-01-17 07:34:42.747458 UTC,false,true
20210117,2147219.1460307513,first_visit,google,organic,(organic),2021-01-17 07:34:42.747458 UTC,true,true
20210117,2147219.1460307513,page_view,google,organic,(organic),2021-01-17 07:34:42.747458 UTC,false,true
20210117,2149497.6992322596,first_visit,google,organic,(organic),2021-01-17 23:37:08.099329 UTC,true,false
20210117,2149497.6992322596,page_view,google,organic,(organic),2021-01-17 23:37:08.099329 UTC,false,false
20210117,2149497.6992322596,session_start,google,organic,(organic),2021-01-17 23:37:08.099329 UTC,false,false
20210117,2149497.6992322596,page_view,google,organic,(organic),2021-01-17 23:37:13.086293 UTC,false,false
20210117,2149497.6992322596,scroll,google,organic,(organic),2021-01-17 23:37:22.995262 UTC,false,true
20210117,2163113.2248889405,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:25.378879 UTC,false,false
20210117,2163113.2248889405,session_start,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:25.378879 UTC,false,false
20210117,2163113.2248889405,scroll,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:30.407784 UTC,false,false
20210117,2163113.2248889405,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:30.407784 UTC,false,false
20210117,2163113.2248889405,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:39.5495 UTC,false,false
20210117,2163113.2248889405,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:46.877558 UTC,false,false
20210117,2163113.2248889405,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:48.549905 UTC,false,false
20210117,2163113.2248889405,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 09:37:56.979484 UTC,false,false
20210117,2163113.2248889405,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 09:38:51.507482 UTC,false,false
20210117,2163113.2248889405,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 09:38:59.552689 UTC,false,false
20210117,2163113.2248889405,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 09:39:48.855223 UTC,false,false
20210117,2163113.2248889405,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 09:39:59.257949 UTC,false,true
20210117,2163135.5910683401,page_view,(direct),(none),(direct),2021-01-17 01:00:37.291643 UTC,false,false
20210117,2163135.5910683401,session_start,(direct),(none),(direct),2021-01-17 01:00:37.291643 UTC,false,false
20210117,2163135.5910683401,first_visit,(direct),(none),(direct),2021-01-17 01:00:37.291643 UTC,true,false
20210117,2163135.5910683401,page_view,(direct),(none),(direct),2021-01-17 01:00:39.125742 UTC,false,true
20210117,2163135.5910683401,user_engagement,(direct),(none),(direct),2021-01-17 01:00:39.125742 UTC,false,true
20210117,2169536.6701321902,page_view,<Other>,referral,(referral),2021-01-17 04:25:19.308886 UTC,false,false
20210117,2169536.6701321902,session_start,<Other>,referral,(referral),2021-01-17 04:25:19.308886 UTC,false,false
20210117,2169536.6701321902,first_visit,<Other>,referral,(referral),2021-01-17 04:25:19.308886 UTC,true,false
20210117,2169536.6701321902,view_item,<Other>,referral,(referral),2021-01-17 04:25:24.273673 UTC,false,false
20210117,2169536.6701321902,page_view,<Other>,referral,(referral),2021-01-17 04:25:24.273673 UTC,false,false
20210117,2169536.6701321902,scroll,<Other>,referral,(referral),2021-01-17 04:26:42.87197 UTC,false,false
20210117,2169536.6701321902,user_engagement,<Other>,referral,(referral),2021-01-17 04:31:52.754635 UTC,false,false
20210117,2169536.6701321902,user_engagement,<Other>,referral,(referral),2021-01-17 04:31:53.819885 UTC,false,true
20210117,2172241.3135142612,session_start,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:09.54468 UTC,false,false
20210117,2172241.3135142612,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:09.54468 UTC,false,false
20210117,2172241.3135142612,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:14.513345 UTC,false,false
20210117,2172241.3135142612,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:24.154484 UTC,false,false
20210117,2172241.3135142612,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:36.502788 UTC,false,false
20210117,2172241.3135142612,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:41.757372 UTC,false,false
20210117,2172241.3135142612,scroll,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:54.600935 UTC,false,false
20210117,2172241.3135142612,page_view,(data deleted),(data deleted),(data deleted),2021-01-17 22:56:54.600935 UTC,false,false
20210117,2172241.3135142612,user_engagement,(data deleted),(data deleted),(data deleted),2021-01-17 22:57:16.047244 UTC,false,true
20210117,2179584.9431997505,page_view,google,cpc,<Other>,2021-01-17 17:11:27.762643 UTC,false,false
20210117,2179584.9431997505,session_start,google,cpc,<Other>,2021-01-17 17:11:27.762643 UTC,false,false
20210117,2179584.9431997505,first_visit,google,cpc,<Other>,2021-01-17 17:11:27.762643 UTC,true,false
20210117,2179584.9431997505,view_item,google,cpc,<Other>,2021-01-17 17:11:32.771278 UTC,false,false
20210117,2179584.9431997505,page_view,google,cpc,<Other>,2021-01-17 17:11:32.771278 UTC,false,false
20210117,2179584.9431997505,user_engagement,google,cpc,<Other>,2021-01-17 17:11:34.143942 UTC,false,true
20210117,2183794.3928012705,first_visit,google,organic,(organic),2021-01-17 07:10:44.19815 UTC,true,false
20210117,2183794.3928012705,page_view,google,organic,(organic),2021-01-17 07:10:44.19815 UTC,false,false
20210117,2183794.3928012705,session_start,google,organic,(organic),2021-01-17 07:10:44.19815 UTC,false,false
20210117,2183794.3928012705,page_view,google,organic,(organic),2021-01-17 07:10:49.218356 UTC,false,false
20210117,2183794.3928012705,user_engagement,google,organic,(organic),2021-01-17 07:10:58.855689 UTC,false,true
20210117,2188495.6822725688,page_view,google,cpc,<Other>,2021-01-17 07:35:21.239057 UTC,false,false
20210117,2188495.6822725688,first_visit,google,cpc,<Other>,2021-01-17 07:35:21.239057 UTC,true,false
20210117,2188495.6822725688,session_start,google,cpc,<Other>,2021-01-17 07:35:21.239057 UTC,false,false
20210117,2188495.6822725688,page_view,google,cpc,<Other>,2021-01-17 07:35:26.173435 UTC,false,false
20210117,2188495.6822725688,user_engagement,google,cpc,<Other>,2021-01-17 07:35:30.677449 UTC,false,true
20210117,2192730.8764252015,first_visit,(direct),(none),(direct),2021-01-17 23:11:02.444884 UTC,true,false
20210117,2192730.8764252015,session_start,(direct),(none),(direct),2021-01-17 23:11:02.444884 UTC,false,false
20210117,2192730.8764252015,page_view,(direct),(none),(direct),2021-01-17 23:11:02.444884 UTC,false,false
20210117,2192730.8764252015,page_view,(direct),(none),(direct),2021-01-17 23:11:06.296947 UTC,false,false
20210117,2192730.8764252015,scroll,(direct),(none),(direct),2021-01-17 23:11:06.296947 UTC,false,false
20210117,2192730.8764252015,user_engagement,(direct),(none),(direct),2021-01-17 23:11:06.296947 UTC,false,false
20210117,2192730.8764252015,user_engagement,(direct),(none),(direct),2021-01-17 23:11:11.903698 UTC,false,false
20210117,2192730.8764252015,page_view,(direct),(none),(direct),2021-01-17 23:11:11.903698 UTC,false,false
20210117,2192730.8764252015,page_view,(direct),(none),(direct),2021-01-17 23:11:17.121058 UTC,false,false
20210117,2192730.8764252015,scroll,(direct),(none),(direct),2021-01-17 23:11:17.121058 UTC,false,false
20210117,2192730.8764252015,user_engagement,(direct),(none),(direct),2021-01-17 23:11:17.509196 UTC,false,true
20210117,2195966.9251366393,session_start,google,organic,(organic),2021-01-17 10:39:16.612731 UTC,false,false
20210117,2195966.9251366393,first_visit,google,organic,(organic),2021-01-17 10:39:16.612731 UTC,true,false
20210117,2195966.9251366393,page_view,google,organic,(organic),2021-01-17 10:39:16.612731 UTC,false,false
20210117,2195966.9251366393,page_view,google,organic,(organic),2021-01-17 10:39:21.45598 UTC,false,false
20210117,2195966.9251366393,page_view,google,organic,(organic),2021-01-17 10:40:03.253314 UTC,false,false
20210117,2195966.9251366393,user_engagement,google,organic,(organic),2021-01-17 10:40:03.253314 UTC,false,false
20210117,2195966.9251366393,page_view,google,organic,(organic),2021-01-17 10:40:20.829401 UTC,false,true
20210117,2206856.8016435596,page_view,(direct),(none),(direct),2021-01-17 20:52:42.929887 UTC,false,false
20210117,2206856.8016435596,first_visit,(direct),(none),(direct),2021-01-17 20:52:42.929887 UTC,true,false
20210117,2206856.8016435596,session_start,(direct),(none),(direct),2021-01-17 20:52:42.929887 UTC,false,false
20210117,2206856.8016435596,page_view,(direct),(none),(direct),2021-01-17 20:52:43.745606 UTC,false,true
20210117,2213492.4305811466,page_view,google,organic,(organic),2021-01-17 20:48:03.657613 UTC,false,false
20210117,2213492.4305811466,first_visit,google,organic,(organic),2021-01-17 20:48:03.657613 UTC,true,false
20210117,2213492.4305811466,session_start,google,organic,(organic),2021-01-17 20:48:03.657613 UTC,false,false
20210117,2213492.4305811466,page_view,google,organic,(organic),2021-01-17 20:48:08.67565 UTC,false,false
20210117,2213492.4305811466,scroll,google,organic,(organic),2021-01-17 20:48:08.67565 UTC,false,false
20210117,2213492.4305811466,user_engagement,google,organic,(organic),2021-01-17 20:48:12.623773 UTC,false,false
20210117,2213492.4305811466,page_view,google,organic,(organic),2021-01-17 20:48:18.540002 UTC,false,false
20210117,2213492.4305811466,view_promotion,google,organic,(organic),2021-01-17 20:48:18.540002 UTC,false,false
20210117,2213492.4305811466,scroll,google,organic,(organic),2021-01-17 20:48:25.944818 UTC,false,false
20210117,2213492.4305811466,session_start,<Other>,referral,(referral),2021-01-17 21:15:11.629684 UTC,false,false
20210117,2213492.4305811466,user_engagement,<Other>,referral,(referral),2021-01-17 21:15:11.629684 UTC,false,false
20210117,2213492.4305811466,page_view,(direct),(none),(direct),2021-01-17 22:35:59.738055 UTC,false,false
20210117,2213492.4305811466,session_start,(direct),(none),(direct),2021-01-17 22:35:59.738055 UTC,false,false
20210117,2213492.4305811466,page_view,(direct),(none),(direct),2021-01-17 22:36:04.754798 UTC,false,false
20210117,2213492.4305811466,scroll,(direct),(none),(direct),2021-01-17 22:36:04.754798 UTC,false,false
20210117,2213492.4305811466,user_engagement,(direct),(none),(direct),2021-01-17 22:36:06.503325 UTC,false,false
20210117,2213492.4305811466,user_engagement,(direct),(none),(direct),2021-01-17 22:36:21.924348 UTC,false,true
20210117,2213492.4305811466,scroll,(direct),(none),(direct),2021-01-17 22:36:21.924348 UTC,false,true
20210117,2213492.4305811466,page_view,(direct),(none),(direct),2021-01-17 22:36:21.924348 UTC,false,true
20210117,2220583.8712896806,session_start,google,organic,(organic),2021-01-17 05:10:21.359372 UTC,false,false
20210117,2220583.8712896806,first_visit,google,organic,(organic),2021-01-17 05:10:21.359372 UTC,true,false
20210117,2220583.8712896806,page_view,google,organic,(organic),2021-01-17 05:10:21.359372 UTC,false,false
20210117,2220583.8712896806,page_view,google,organic,(organic),2021-01-17 05:10:26.367967 UTC,false,false
20210117,2220583.8712896806,user_engagement,google,organic,(organic),2021-01-17 05:10:34.441383 UTC,false,false
20210117,2220583.8712896806,page_view,google,organic,(organic),2021-01-17 05:10:40.388106 UTC,false,false
20210117,2220583.8712896806,scroll,google,organic,(organic),2021-01-17 05:10:49.948223 UTC,false,false
20210117,2220583.8712896806,user_engagement,google,organic,(organic),2021-01-17 05:10:49.948223 UTC,false,false
20210117,2220583.8712896806,page_view,google,organic,(organic),2021-01-17 05:10:55.435429 UTC,false,false
20210117,2220583.8712896806,scroll,google,organic,(organic),2021-01-17 05:11:16.382878 UTC,false,false
20210117,2220583.8712896806,user_engagement,google,organic,(organic),2021-01-17 05:11:17.893788 UTC,false,false
20210117,2220583.8712896806,page_view,google,organic,(organic),2021-01-17 05:11:23.340546 UTC,false,false
20210117,2220583.8712896806,scroll,google,organic,(organic),2021-01-17 05:11:23.340546 UTC,false,false
20210117,2220583.8712896806,user_engagement,google,organic,(organic),2021-01-17 05:11:24.232094 UTC,false,true
20210117,2222324.1174142150,first_visit,<Other>,<Other>,<Other>,2021-01-17 21:23:37.557778 UTC,true,false
20210117,2222324.1174142150,page_view,<Other>,<Other>,<Other>,2021-01-17 21:23:37.557778 UTC,false,false
20210117,2222324.1174142150,session_start,<Other>,<Other>,<Other>,2021-01-17 21:23:37.557778 UTC,false,false
20210117,2222324.1174142150,page_view,<Other>,<Other>,<Other>,2021-01-17 21:23:42.583164 UTC,false,true
20210117,2226258.4606872105,first_visit,<Other>,<Other>,<Other>,2021-01-17 19:10:44.924702 UTC,true,false
20210117,2226258.4606872105,page_view,<Other>,<Other>,<Other>,2021-01-17 19:10:44.924702 UTC,false,false
20210117,2226258.4606872105,session_start,<Other>,<Other>,<Other>,2021-01-17 19:10:44.924702 UTC,false,false
20210117,2226258.4606872105,view_item,<Other>,<Other>,<Other>,2021-01-17 19:10:47.609203 UTC,false,true
20210117,2226258.4606872105,page_view,<Other>,<Other>,<Other>,2021-01-17 19:10:47.609203 UTC,false,true
20210117,2228916.7822104210,first_visit,(direct),(none),(direct),2021-01-17 13:24:37.935912 UTC,true,false
20210117,2228916.7822104210,session_start,(direct),(none),(direct),2021-01-17 13:24:37.935912 UTC,false,false
20210117,2228916.7822104210,page_view,(direct),(none),(direct),2021-01-17 13:24:37.935912 UTC,false,false
20210117,2228916.7822104210,page_view,(direct),(none),(direct),2021-01-17 13:24:42.968227 UTC,false,true
20210117,2232114.3885661424,first_visit,google,organic,(organic),2021-01-17 04:45:31.907649 UTC,true,false
20210117,2232114.3885661424,session_start,google,organic,(organic),2021-01-17 04:45:31.907649 UTC,false,false
20210117,2232114.3885661424,page_view,google,organic,(organic),2021-01-17 04:45:31.907649 UTC,false,false
20210117,2232114.3885661424,page_view,google,organic,(organic),2021-01-17 04:45:36.864588 UTC,false,false
20210117,2232114.3885661424,user_engagement,google,organic,(organic),2021-01-17 04:45:40.225989 UTC,false,true
20210117,2246203.8482698556,first_visit,(direct),(none),(direct),2021-01-17 12:27:15.429376 UTC,true,false
20210117,2246203.8482698556,session_start,(direct),(none),(direct),2021-01-17 12:27:15.429376 UTC,false,false
20210117,2246203.8482698556,page_view,(direct),(none),(direct),2021-01-17 12:27:15.429376 UTC,false,false
20210117,2246203.8482698556,page_view,(direct),(none),(direct),2021-01-17 12:27:20.400939 UTC,false,false
20210117,2246203.8482698556,user_engagement,(direct),(none),(direct),2021-01-17 12:27:37.266192 UTC,false,false
